原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
NBSY-0218SD,62,25678,538,566,2035.5,298
NBSY-0218SD,62,25679,538,238,1814,118
NBSY-0218SD,62,25680,538,2361,1814,58
NBSY-0218SD,63,25681,0,527,0,932
NBSY-0218SD,63,25682,527,575,0,2398
NBSY-0218SD,64,25683,0,78,0,297
NBSY-0218SD,64,25684,78,290,0,1188
NBSY-0218SD,64,25685,368,347,0,301
NBSY-0218SD,64,25686,368,856,0,2301
NBSY-0218SD,64,25687,0,114.5,1188,564
NBSY-0218SD,65,25688,0,737,0,1552
NBSY-0218SD,65,25689,0,662,1552,587
NBSY-0218SD,65,25690,0,1603,1552,528
NBSY-0218SD,66,25691,0,922,0,878
NBSY-0218SD,66,25692,922,158,0,288
NBSY-0218SD,66,25693,0,435,878,577
NBSY-0218SD,66,25694,1080,43,0,1114
NBSY-0218SD,66,25695,435,474.5,878,450
NBSY-0218SD,66,25696,435,762,1328,516.5
NBSY-0218SD,66,25697,435,2084,1328,413
NBSY-0218SD,67,25698,0,759,0,579
NBSY-0218SD,67,25699,0,538,579,851
NBSY-0218SD,67,25700,759,309,0,397
NBSY-0218SD,67,25701,759,239,397,910
NBSY-0218SD,67,25702,0,966,1430,851.5
NBSY-0218SD,67,25703,0,557,1430,459
NBSY-0218SD,67,25704,0,276,1430,339
NBSY-0218SD,67,25705,0,697,1430,426
NBSY-0218SD,67,25706,0,379,1430,456
NBSY-0218SD,68,25707,0,522,0,223
NBSY-0218SD,68,25708,522,459.5,0,114.5
NBSY-0218SD,68,25709,522,538,114.5,427
NBSY-0218SD,68,25711,0,328,223,370
NBSY-0218SD,68,25712,0,568,223,2425
NBSY-0218SD,68,25713,0,998,223,38
NBSY-0218SD,68,25714,0,1414,223,58
NBSY-0218SD,68,25715,0,819.5,223,302.5
NBSY-0218SD,69,25716,0,512,0,407
NBSY-0218SD,69,25717,0,1111,407,482
NBSY-0218SD,69,25718,0,578,889,973
NBSY-0218SD,69,25719,0,2052,889,564.5
NBSY-0218SD,70,25720,0,408,0,2393
NBSY-0218SD,70,25721,408,774.5,0,874
NBSY-0218SD,70,25722,408,128.5,874,332
NBSY-0218SD,71,25723,0,739,0,512
NBSY-0218SD,71,25724,0,833,512,302
NBSY-0218SD,71,25725,739,158,0,338
NBSY-0218SD,71,25726,833,358,338,380
NBSY-0218SD,71,25727,833,2243,338,588
NBSY-0218SD,71,25728,0,400,814,576
NBSY-0218SD,71,25729,400,213,814,495
NBSY-0218SD,71,25730,400,1738,814,58
NBSY-0218SD,71,25731,897,264,0,252
NBSY-0218SD,71,25732,613,579,926,472
NBSY-0218SD,71,25733,0,761,1398,38
NBSY-0218SD,72,25734,0,457,0,912
NBSY-0218SD,72,25735,457,312,0,1089
NBSY-0218SD,72,25736,0,558,1089,488
NBSY-0218SD,72,25737,769,58,0,472
NBSY-0218SD,72,25738,769,1090,0,1467
NBSY-0218SD,73,25739,0,697,0,548
NBSY-0218SD,73,25740,697,375,0,732
NBSY-0218SD,73,25741,697,440,0,2339
NBSY-0218SD,73,25742,0,697,548,1848.5
NBSY-0218SD,74,25743,0,699,0,388
NBSY-0218SD,74,25744,0,930,388,377
NBSY-0218SD,74,25745,0,342,765,1067
NBSY-0218SD,74,25746,699,371,0,58
NBSY-0218SD,74,25747,1070,58,0,381
NBSY-0218SD,74,25748,699,369.2,58,289
NBSY-0218SD,74,25749,0,1135,1832,377
NBSY-0218SD,74,25750,342,638,765,320
NBSY-0218SD,74,25752,342,432,1085,225
NBSY-0218SD,74,25753,342,815.5,1310,336
NBSY-0218SD,74,25754,342,398,1310,848
NBSY-0218SD,74,25755,0,661.5,2209,154.5
NBSY-0218SD,74,25756,1128,58,0,302
NBSY-0218SD,74,25757,1128,381,0,418
NBSY-0218SD,74,25758,1128,508,0,330
NBSY-0218SD,75,25759,0,560,0,446
NBSY-0218SD,75,25760,560,298,0,1783
NBSY-0218SD,75,25761,858,58,0,939
NBSY-0218SD,75,25762,916,48,0,395
NBSY-0218SD,75,25763,0,545,446,408.5
NBSY-0218SD,75,25764,0,574,1783,378
NBSY-0218SD,75,25765,0,361,854.5,801
NBSY-0218SD,75,25766,964,177.5,0,1043
NBSY-0218SD,75,25767,574,439.5,1783,565
NBSY-0218SD,75,25768,0,439.5,1655.5,58
NBSY-0218SD,75,25769,858,348,1043,158
NBSY-0218SD,75,25770,858,692,1043,177
NBSY-0218SD,76,25771,0,2246,0,460
NBSY-0218SD,76,25772,0,165.5,460,441.5
NBSY-0218SD,76,25773,0,1198,901.5,248
NBSY-0218SD,76,25774,0,323.5,1149.5,732
NBSY-0218SD,76,25775,323.5,777,1149.5,701
NBSY-0218SD,76,25776,323.5,779,1850.5,451
NBSY-0218SD,76,25777,1102.5,58,1149.5,1062
NBSY-0218SD,76,25778,165.5,158,460,338
NBSY-0218SD,76,25779,323.5,774,460,330.5
NBSY-0218SD,76,25780,1160.5,38,1149.5,900
NBSY-0218SD,77,25781,0,158,0,338
NBSY-0218SD,77,25782,158,118,0,448
NBSY-0218SD,77,25783,276,546,0,370
NBSY-0218SD,77,25784,822,380,0,1445
NBSY-0218SD,77,25785,0,128,338,398
NBSY-0218SD,77,25786,276,298,370,1368
NBSY-0218SD,77,25787,276,2348,370,370
NBSY-0218SD,77,25788,276,1639,370,58
NBSY-0218SD,77,25789,574,278,1445,343
NBSY-0218SD,78,25790,0,815.5,0,351.5
NBSY-0218SD,78,25791,815.5,379,0,456
NBSY-0218SD,78,25792,0,297,351.5,772
NBSY-0218SD,78,25793,297,400,351.5,58
NBSY-0218SD,78,25794,0,1063,1123.5,377
NBSY-0218SD,78,25796,0,403.5,1500.5,931
NBSY-0218SD,78,25797,297,367,409.5,58
NBSY-0218SD,78,25798,297,811,467.5,307
NBSY-0218SD,78,25799,297,198,774.5,348
NBSY-0218SD,78,25800,297,398,774.5,2398
NBSY-0218SD,79,25801,0,52.5,0,368.2
NBSY-0218SD,79,25802,52.5,294,0,410
NBSY-0218SD,79,25803,346.5,598,0,580
NBSY-0218SD,79,25804,0,598,580,446
NBSY-0218SD,79,25805,944.5,260,0,262
NBSY-0218SD,79,25806,0,962,1026,228
NBSY-0218SD,79,25807,598,435.5,580,376
NBSY-0218SD,79,25808,0,538,1254,378
NBSY-0218SD,79,25809,0,1218,1632,58
NBSY-0218SD,79,25810,1033.5,48,262,494
NBSY-0218SD,79,25811,1033.5,359,262,2298
NBSY-0218SD,79,25812,0,811,1690,58
NBSY-0218SD,79,25813,0,730,1748,497
NBSY-0218SD,80,25815,0,392,0,2021.5
NBSY-0218SD,80,25816,392,741,0,633
NBSY-0218SD,80,25817,392,831,0,580
NBSY-0218SD,80,25818,392,242,633,712.7
NBSY-0218SD,80,25819,634,389,633,607
NBSY-0218SD,80,25820,634,475.5,1240,380
NBSY-0218SD,81,25821,0,318,0,132.5
NBSY-0218SD,81,25822,318,270,0,320
NBSY-0218SD,81,25823,318,2339,0,440
NBSY-0218SD,81,25824,0,83,132.5,455
NBSY-0218SD,81,25825,83,478,440,133
NBSY-0218SD,81,25826,561,303,440,92.5
NBSY-0218SD,81,25827,561,598,532.5,580
NBSY-0218SD,81,25828,83,65,573,1760
NBSY-0218SD,81,25830,148,350,573,1148
NBSY-0218SD,81,25831,498,595,1112.5,38
NBSY-0218SD,81,25832,498,1443.5,1112.5,505
NBSY-0218SD,82,25833,0,372.5,0,513
NBSY-0218SD,82,25834,0,2001,0,950
NBSY-0218SD,82,25835,0,2148,0,398
NBSY-0218SD,83,25836,0,298,0,698
NBSY-0218SD,83,25837,298,404.3,0,1603
NBSY-0218SD,83,25838,0,696,1603,348
NBSY-0218SD,83,25839,0,2361,1603,470
NBSY-0218SD,83,25840,702.3,380.3,0,328
NBSY-0218SD,83,25841,1082.6,58,0,1302
NBSY-0218SD,83,25842,702.3,279.5,328,229
NBSY-0218SD,83,25843,0,1198,2073,280
NBSY-0218SD,83,25844,702.3,216.5,557,636.5
NBSY-0218SD,83,25845,1140.6,38,0,313
NBSY-0218SD,84,25846,0,577,0,759
NBSY-0218SD,84,25847,577,52.5,0,422
NBSY-0218SD,84,25848,629.5,220,0,522
NBSY-0218SD,84,25849,0,815,759,419
NBSY-0218SD,84,25850,0,794,1178,659
NBSY-0218SD,84,25851,0,901.5,1837,374
NBSY-0218SD,84,25852,849.5,358,0,380
NBSY-0218SD,84,25853,849.5,339,380,514.5
NBSY-0218SD,84,25854,849.5,662,380,587
NBSY-0218SD,84,25855,849.5,772,380,297
NBSY-0218SD,85,25856,0,447.5,0,1514.5
NBSY-0218SD,85,25857,447.5,349,0,465
NBSY-0218SD,85,25858,447.5,526,465,306.5
NBSY-0218SD,85,25859,447.5,308,771.5,885
NBSY-0218SD,85,25860,447.5,2398,771.5,575
NBSY-0218SD,85,25861,755.5,437,1346.5,99
NBSY-0218SD,86,25862,0,279,0,456
NBSY-0218SD,86,25863,279,260,0,1332
NBSY-0218SD,86,25864,539,578,0,512
NBSY-0218SD,86,25865,0,795.5,1332,383
NBSY-0218SD,86,25866,0,118,456,238
NBSY-0218SD,86,25867,0,898,1715,377
NBSY-0218SD,86,25868,539,358,512,380
NBSY-0218SD,86,25869,118,132.5,456,318
NBSY-0218SD,86,25870,0,885,2092,58
NBSY-0218SD,86,25871,0,403.5,2092,931
NBSY-0218SD,86,25872,0,885,2092,557
NBSY-0218SD,86,25873,897,231,512,92.5
NBSY-0218SD,87,25874,0,838,0,2301
NBSY-0218SD,87,25875,0,2398,0,380
NBSY-0218SD,88,25876,0,2338,0,377
NBSY-0218SD,88,25877,0,811,377,58
NBSY-0218SD,88,25878,0,771,435,277.5
NBSY-0218SD,88,25879,811,48,377,344
NBSY-0218SD,88,25881,0,583,712.5,398
NBSY-0218SD,88,25882,583,370,721,328
NBSY-0218SD,88,25883,583,2386,721,420
NBSY-0218SD,89,25884,0,413,0,132.5
NBSY-0218SD,89,25885,413,280,0,1828
NBSY-0218SD,89,25886,413,2148,0,398
NBSY-0218SD,89,25887,0,638,1828,320
NBSY-0218SD,89,25888,0,198,132.5,288
NBSY-0218SD,89,25889,638,551,1828,194
NBSY-0218SD,89,25890,693,347,398,558
NBSY-0218SD,89,25891,0,400,420.5,595
NBSY-0218SD,89,25892,693,399,956,576
NBSY-0218SD,89,25893,693,420,956,926
NBSY-0218SD,89,25894,0,1210,2148,58
NBSY-0218SD,89,25895,1113,58,398,1138
NBSY-0218SD,90,25896,0,358,0,693
NBSY-0218SD,90,25897,358,373.5,0,778
NBSY-0218SD,90,25898,731.5,329,0,866
NBSY-0218SD,90,25899,731.5,1256,0,568
NBSY-0218SD,90,25900,0,289,693,801
NBSY-0218SD,90,25901,1060.5,48,568,195
NBSY-0218SD,90,25902,289,488,866,78
NBSY-0218SD,90,25903,1108.5,48,568,577
NBSY-0218SD,90,25904,777,258,866,515
NBSY-0218SD,90,25905,777,1439.5,866,395
NBSY-0218SD,90,25906,289,298,944,598
NBSY-0218SD,90,25907,587,188,944,329
NBSY-0218SD,91,25908,0,2301,0,188
NBSY-0218SD,91,25909,0,633,188,325
NBSY-0218SD,91,25910,633,38,188,1468
NBSY-0218SD,91,25911,671,132.5,188,659
NBSY-0218SD,91,25912,803.5,330,188,358
NBSY-0218SD,91,25913,0,237,513,461
NBSY-0218SD,91,25914,1133.5,58,188,767
NBSY-0218SD,91,25915,0,553,974,440
NBSY-0218SD,91,25916,803.5,258,546,883
NBSY-0218SD,91,25917,803.5,1822,546,377
NBSY-0218SD,91,25918,803.5,347,546,1748
NBSY-0218SD,92,25919,0,378,0,634
NBSY-0218SD,92,25920,378,727,0,1522
NBSY-0218SD,92,25921,0,749,1522,342
NBSY-0218SD,92,25922,0,262,634,260
NBSY-0218SD,92,25923,0,158,894,438
NBSY-0218SD,92,25924,749,465,1522,482
NBSY-0218SD,92,25925,749,553,1522,939
NBSY-0218SD,92,25926,0,530,1864,38
NBSY-0218SD,93,25927,0,912,0,258
NBSY-0218SD,93,25928,0,672,258,2051
NBSY-0218SD,94,25929,0,374,0,732
NBSY-0218SD,94,25930,374,188,0,58
NBSY-0218SD,94,25932,374,2251,0,737
NBSY-0218SD,94,25933,0,510,737,871
NBSY-0218SD,94,25934,510,238,737,118
NBSY-0218SD,94,25935,748,465,737,349
NBSY-0218SD,94,25936,510,681,1086,377
